Date, Open, High, Low, Close, Volume
10/04/22, 128.79, 132.20, 128.79, 131.67, 58418168
10/03/22, 123.47, 126.78, 121.05, 125.12, 54747848
09/30/22, 120.87, 126.33, 120.75, 121.39, 56563840
09/29/22, 124.48, 125.00, 119.4601, 122.20, 53276312
09/28/22, 124.10, 128.23, 123.5386, 127.36, 54241391
09/27/22, 125.07, 127.36, 122.58, 124.13, 55385406
09/26/22, 124.91, 126.59, 122.14, 122.28, 54734273
09/23/22, 124.20, 126.11, 122.57, 125.16, 66330930
09/22/22, 130.70, 131.4897, 124.28, 125.61, 75916227
09/21/22, 132.13, 140.31, 131.10, 132.61, 80767938
09/20/22, 132.145, 134.8276, 130.57, 131.76, 52481781
09/19/22, 130.12, 134.63, 130.10, 133.82, 56968527
09/16/22, 127.415, 132.12, 126.17, 131.98, 67075141
09/15/22, 130.152, 132.3299, 127.90, 129.29, 52362520
09/14/22, 132.54, 132.8999, 129.13, 131.28, 58850648
09/13/22, 138.02, 139.22, 130.99, 131.31, 71495562
09/12/22, 143.69, 145.47, 141.98, 145.05, 48415922
09/09/22, 141.57, 144.74, 141.26, 143.87, 48712840
09/08/22, 134.59, 140.08, 133.69, 139.90, 62487312
09/07/22, 135.63, 138.38, 133.46, 137.14, 51265754
09/06/22, 137.31, 137.79, 133.51, 134.65, 53575121
09/02/22, 141.00, 141.71, 135.91, 136.47, 74315750
09/01/22, 142.09, 143.80, 132.7021, 139.37, 117886492
08/31/22, 153.84, 155.40, 149.5851, 150.94, 57370992
08/30/22, 159.60, 160.39, 151.82, 154.68, 53018070
08/29/22, 160.20, 163.38, 157.67, 158.01, 49613191
08/26/22, 178.57, 179.24, 162.37, 162.60, 76912734
08/25/22, 168.44, 179.47, 168.33, 179.13, 77069125
08/24/22, 170.12, 174.06, 168.95, 172.22, 52266070
08/23/22, 169.885, 174.65, 169.70, 171.81, 36998578
08/22/22, 174.90, 175.58, 169.66, 170.34, 40959273
08/19/22, 184.06, 185.20, 177.70, 178.49, 44158832
08/18/22, 183.01, 188.6499, 181.83, 187.73, 41544660
08/17/22, 185.23, 186.88, 181.45, 183.35, 44679910
08/16/22, 189.195, 191.42, 185.01, 188.79, 45123961
08/15/22, 187.01, 191.64, 186.13, 190.32, 45766559
08/12/22, 181.60, 187.18, 179.53, 187.09, 47809422
08/11/22, 181.31, 187.07, 178.76, 179.42, 50932660
08/10/22, 176.98, 181.18, 173.1701, 180.97, 59742246
08/09/22, 172.52, 174.4719, 167.24, 170.86, 66826273
08/08/22, 175.02, 182.39, 172.42, 177.93, 98378320
08/05/22, 188.10, 192.2892, 186.66, 189.89, 38606832
08/04/22, 188.49, 192.74, 187.60, 192.15, 40965230
08/03/22, 181.84, 189.68, 181.37, 188.93, 41814559
08/02/22, 181.22, 189.3753, 180.92, 185.26, 48952688
08/01/22, 181.82, 188.46, 179.90, 184.41, 47646898
07/29/22, 178.13, 182.44, 176.92, 181.63, 43546039
07/28/22, 179.75, 181.40, 174.40, 179.84, 47464633
07/27/22, 170.32, 179.36, 169.1301, 177.90, 56977621
07/26/22, 168.89, 169.19, 164.78, 165.33, 39786488
07/25/22, 170.19, 171.24, 166.49, 170.24, 48074754
07/22/22, 178.93, 179.67, 171.365, 173.19, 53667090
07/21/22, 178.85, 181.44, 175.4456, 180.50, 55704930
07/20/22, 169.47, 179.325, 168.01, 178.07, 76053773
07/19/22, 164.86, 171.10, 161.7201, 169.92, 70236609
07/18/22, 163.02, 168.97, 160.02, 161.01, 67051750
07/15/22, 156.59, 157.82, 154.45, 157.62, 38593551
07/14/22, 151.08, 154.7299, 147.28, 153.72, 45623480
07/13/22, 145.90, 153.75, 144.65, 151.64, 52191832
07/12/22, 152.68, 154.31, 148.77, 150.82, 45848312
07/11/22, 155.26, 155.2699, 150.3801, 151.52, 43838871
07/08/22, 154.30, 160.3699, 153.89, 158.38, 46797180
