Date, Open, High, Low, Close, Volume
04/09/21, 397126, 400000, 396122, 400000, 1371
04/08/21, 395476, 396985, 393973, 396001, 1139
04/07/21, 395730, 398000, 394500, 395888, 284
04/06/21, 395913, 397890, 394838, 396900, 1334
04/05/21, 392700, 396770, 392400, 395535, 1809
04/01/21, 387979, 390984, 385702, 390360, 1534
03/31/21, 388813, 390300, 385702, 385702, 1732
03/30/21, 393665, 394300, 388811, 390360, 1778
03/29/21, 384053, 393484, 383923, 391540, 2022
03/26/21, 383298, 390000, 381382, 387995, 1478
03/25/21, 378035, 382600, 374483, 378700, 1685
03/24/21, 379202, 382155, 377520, 378000, 1620
03/23/21, 379062, 382000, 376077, 377440, 1544
03/22/21, 381808, 382353, 378393, 380403, 2356
03/19/21, 382320, 383613, 377500, 382698, 2457
03/18/21, 384998, 388630, 381000, 383525, 2353
03/17/21, 382530, 385832, 380685, 381501, 3297
03/16/21, 387095, 387155, 379212, 382720, 2351
03/15/21, 395785, 395890, 385131, 386400, 2986
03/12/21, 397900, 401171, 394701, 394701, 2422
03/11/21, 402495, 402503, 395062, 396399, 3098
03/10/21, 394113, 407750, 392015, 398840, 4243
03/09/21, 391168, 397400, 385800, 391460, 3178
03/08/21, 385571, 391853, 383700, 388560, 2984
03/05/21, 375823, 383500, 373595, 381600, 2489
03/04/21, 380443, 382254, 368430, 370240, 2596
03/03/21, 377573, 385000, 377500, 381680, 2360
03/02/21, 378323, 380000, 376933, 377835, 2311
03/01/21, 372555, 378523, 372176, 377755, 2899
02/26/21, 370220, 374490, 363680, 364580, 1863
02/25/21, 375233, 377357, 366401, 367800, 2238
02/24/21, 371183, 376315, 371123, 375000, 2629
02/23/21, 370488, 371800, 367236, 371055, 2934
02/22/21, 363380, 371000, 362860, 369250, 1695
02/19/21, 368865, 369334, 364000, 364400, 1321
02/18/21, 368885, 370000, 364760, 367400, 1256
02/17/21, 368560, 370873, 368560, 370500, 487
02/16/21, 367658, 372661, 366000, 369333, 853
02/12/21, 359750, 365725, 359750, 365000, 448
02/11/21, 361061, 362300, 360109, 361650, 178
02/10/21, 363145, 363232, 360556, 361290, 253
02/09/21, 356588, 362395, 355021, 362200, 557
02/08/21, 355000, 357100, 354401, 357100, 312
02/05/21, 355750, 356500, 353846, 354401, 278
02/04/21, 351700, 355000, 351192, 354760, 376
02/03/21, 350200, 351086, 349250, 350701, 156
02/02/21, 348300, 352000, 348300, 350201, 424
02/01/21, 345000, 346945, 344250, 346175, 289
01/29/21, 344749, 346355, 343000, 344100, 257
01/28/21, 344340, 351976, 344340, 348220, 443
01/27/21, 346145, 346645, 341119, 343450, 458
01/26/21, 350191, 351800, 349025, 349200, 220
01/25/21, 349000, 352085, 347250, 351900, 421
01/22/21, 351800, 351800, 349500, 350620, 304
01/21/21, 354200, 354835, 352400, 354000, 518
01/20/21, 351975, 353350, 350639, 352801, 308
01/19/21, 351177, 354837, 348070, 352474, 339
01/15/21, 350540, 352500, 348500, 350320, 281
01/14/21, 353100, 353698, 351574, 352801, 126
01/13/21, 349147, 353194, 348140, 353194, 278
01/12/21, 350050, 351250, 348250, 350460, 192
01/11/21, 348100, 351141, 348073, 350050, 166
01/08/21, 350500, 352039, 348100, 352039, 243
01/07/21, 347900, 351000, 347120, 350089, 320
01/06/21, 343000, 349000, 342000, 346189, 915
01/05/21, 343900, 344715, 340850, 341820, 319
01/04/21, 347825, 347825, 340816, 343525, 390
12/31/20, 344302, 348500, 343806, 347815, 265
12/30/20, 344410, 346111, 343917, 345095, 178
12/29/20, 345144, 346677, 343975, 344820, 285
12/28/20, 342000, 345250, 341445, 342601, 485
12/24/20, 337000, 341000, 337000, 340262, 205
12/23/20, 336400, 338533, 336400, 336700, 442
12/22/20, 335535, 336615, 334500, 335779, 505
12/21/20, 333650, 338419, 333650, 338419, 547
12/18/20, 338000, 338468, 333865, 337900, 706
12/17/20, 335000, 339804, 333150, 339804, 865
12/16/20, 337154, 338559, 333333, 338500, 664
12/15/20, 336494, 338920, 334643, 337154, 454
12/14/20, 342200, 342200, 334041, 335400, 357
12/11/20, 338440, 340415, 337167, 340064, 221
12/10/20, 339750, 341942, 339061, 340500, 283
12/09/20, 342526, 343000, 340300, 340501, 276
12/08/20, 341888, 343191, 340126, 342281, 309
12/07/20, 344785, 345500, 342600, 343539, 648
12/04/20, 347000, 348000, 345900, 347000, 649
12/03/20, 345500, 347300, 343602, 346690, 217
12/02/20, 344300, 345929, 342900, 345880, 277
12/01/20, 346480, 348272, 344479, 344735, 177
11/30/20, 346000, 346299, 342672, 343688, 192
11/27/20, 350444, 351040, 346200, 347401, 163
11/25/20, 350939, 351000, 348446, 350395, 271
11/24/20, 349580, 352450, 347310, 351101, 414
11/23/20, 343500, 345733, 342380, 344415, 270
11/20/20, 343800, 344849, 340728, 341339, 226
11/19/20, 343634, 345000, 341897, 345000, 210
11/18/20, 351900, 351900, 345500, 345592, 336
11/17/20, 347000, 352500, 345417, 349546, 616
11/16/20, 345000, 350000, 344846, 349540, 731
11/13/20, 338000, 342269, 338000, 341754, 272
11/12/20, 337800, 338339, 335186, 336811, 276
11/11/20, 342433, 343705, 338224, 341260, 433
11/10/20, 332000, 343000, 331978, 343000, 619
11/09/20, 333000, 337600, 327034, 330600, 1059
11/06/20, 312250, 315310, 311917, 313885, 222
11/05/20, 314269, 316426, 311284, 311934, 179
11/04/20, 310194, 315300, 307830, 309503, 223
11/03/20, 312300, 314780, 310000, 310659, 351
11/02/20, 307500, 309542, 305242, 306375, 186
10/30/20, 300060, 303700, 298806, 302500, 208
10/29/20, 300420, 304907, 297817, 303000, 186
10/28/20, 304720, 305995, 300090, 301740, 503
10/27/20, 311630, 313142, 310540, 310540, 163
10/26/20, 314850, 315500, 311100, 312735, 307
10/23/20, 318672, 320999, 317991, 319344, 293
10/22/20, 314680, 317619, 314380, 317180, 164
10/21/20, 313500, 317500, 313450, 315206, 179
10/20/20, 316184, 317280, 314621, 315375, 164
10/19/20, 318819, 318819, 312945, 313500, 293
10/16/20, 319000, 320761, 318217, 318504, 160
10/15/20, 314750, 318200, 312980, 317540, 140
10/14/20, 319088, 319088, 316080, 316080, 276
10/13/20, 324000, 324000, 318400, 318969, 264
10/12/20, 324650, 326150, 323378, 324560, 170
10/09/20, 323709, 324537, 321687, 323470, 193
10/08/20, 321125, 323670, 320447, 323275, 315
10/07/20, 319000, 322089, 317602, 319571, 211
10/06/20, 319000, 320400, 315100, 315350, 275
10/05/20, 319707, 321000, 318202, 319000, 253
10/02/20, 315415, 320575, 314612, 317480, 324
10/01/20, 321219, 321219, 316203, 318600, 571
09/30/20, 318800, 320500, 316491, 320001, 678
09/29/20, 321900, 321900, 315200, 315891, 613
09/28/20, 319900, 323297, 318702, 320061, 489
09/25/20, 311450, 316562, 310591, 315156, 176
09/24/20, 313203, 315500, 310644, 313780, 296
09/23/20, 321485, 322284, 314540, 314840, 237
09/22/20, 320500, 322000, 318017, 320601, 340
09/21/20, 321266, 323000, 313580, 319534, 467
09/18/20, 328300, 331660, 327000, 327601, 753
09/17/20, 327000, 328225, 325234, 326401, 428
09/16/20, 331000, 333300, 329312, 329801, 630
09/15/20, 330545, 332500, 328016, 328804, 352
09/14/20, 328430, 332000, 327521, 329725, 510
09/11/20, 328240, 328946, 325607, 327115, 399
09/10/20, 330200, 331000, 326156, 327214, 423
09/09/20, 328500, 332482, 328175, 329760, 390
09/08/20, 324940, 328859, 323431, 327200, 376
09/04/20, 330000, 332674, 323364, 327401, 429
09/03/20, 332850, 334960, 325522, 327360, 623
09/02/20, 328175, 333010, 327507, 332840, 445
09/01/20, 325500, 327560, 325336, 327440, 342
08/31/20, 327500, 329299, 326900, 327560, 454
08/28/20, 325950, 328279, 323570, 327431, 299
08/27/20, 323700, 327000, 323700, 325659, 578
08/26/20, 319600, 323940, 318900, 322301, 429
08/25/20, 320300, 321001, 319534, 319970, 332
08/24/20, 315100, 320000, 314501, 318800, 414
08/21/20, 309000, 312600, 309000, 311126, 365
08/20/20, 307376, 310107, 307376, 309300, 267
08/19/20, 313745, 315300, 310412, 310800, 281
08/18/20, 310910, 314800, 310700, 313419, 223
08/17/20, 315139, 315500, 309747, 310220, 414
08/14/20, 317300, 318000, 315402, 316251, 222
08/13/20, 318500, 319810, 317471, 318114, 268
08/12/20, 320255, 321229, 318801, 320000, 381
08/11/20, 322500, 323500, 318500, 319380, 504
08/10/20, 316820, 319250, 314240, 318830, 440
08/07/20, 305681, 314365, 305681, 314334, 444
08/06/20, 305000, 308000, 304820, 307455, 442
08/05/20, 301871, 306970, 301200, 305200, 562
08/04/20, 298000, 300330, 297470, 300330, 272
08/03/20, 295000, 301000, 294510, 298800, 473
07/31/20, 291750, 293798, 290150, 293631, 275
07/30/20, 290335, 291927, 288611, 291362, 236
07/29/20, 290940, 294870, 290940, 294496, 250
07/28/20, 286000, 291720, 286000, 290940, 313
07/27/20, 290590, 290692, 287850, 288107, 347
07/24/20, 290684, 294254, 290521, 291621, 343
07/23/20, 287961, 290084, 287436, 289436, 262
07/22/20, 287000, 288319, 286211, 287961, 223
07/21/20, 286721, 290170, 286600, 288201, 464
07/20/20, 285400, 286900, 284450, 285590, 221
07/17/20, 287540, 288170, 285972, 286140, 256
07/16/20, 282560, 287770, 282560, 286271, 282
07/15/20, 289500, 289730, 283620, 285520, 453
07/14/20, 274000, 285000, 274000, 284780, 427
07/13/20, 275540, 278640, 275100, 276015, 502
07/10/20, 268238, 274450, 268000, 273900, 329
07/09/20, 271770, 272220, 267307, 268780, 392
07/08/20, 271000, 273664, 270076, 271770, 268
07/07/20, 272830, 273870, 271057, 271640, 406
07/06/20, 274180, 275080, 272600, 274050, 548
07/02/20, 270800, 271500, 267420, 267551, 470
07/01/20, 267600, 270500, 266357, 267020, 386
06/30/20, 265400, 268600, 265067, 267300, 522
06/29/20, 264320, 265803, 263600, 265219, 385
06/26/20, 267500, 268109, 262700, 263400, 791
06/25/20, 265000, 269678, 264611, 267840, 410
06/24/20, 269800, 269800, 266200, 266440, 729
06/23/20, 272750, 273790, 271115, 272700, 884
06/22/20, 269047, 272000, 268200, 272000, 851
06/19/20, 274160, 274429, 268807, 271600, 912
06/18/20, 270500, 273000, 269300, 273000, 756
06/17/20, 274849, 275000, 270870, 275000, 821
06/16/20, 279945, 279945, 270000, 273480, 945
06/15/20, 266400, 272530, 264030, 271956, 812
06/12/20, 275730, 276800, 267593, 271515, 644
06/11/20, 277750, 280280, 267000, 267729, 910
06/10/20, 293900, 294493, 287200, 287200, 400
06/09/20, 295501, 298220, 293799, 293955, 412
06/08/20, 303594, 304990, 299400, 302235, 605
06/05/20, 294505, 302095, 294200, 300920, 634
06/04/20, 285804, 288000, 284377, 287878, 315
06/03/20, 283100, 287370, 281800, 286090, 440
06/02/20, 275601, 279410, 275601, 278560, 353
06/01/20, 278167, 278167, 275000, 275600, 303
05/29/20, 275000, 278640, 273850, 278640, 358
05/28/20, 280899, 280899, 276000, 277035, 396
05/27/20, 276755, 279000, 275850, 278495, 486
05/26/20, 269900, 272500, 268095, 270330, 558
05/22/20, 262000, 263094, 259990, 263094, 258
05/21/20, 264200, 264930, 261641, 261906, 310
05/20/20, 261880, 265130, 261500, 264100, 249
05/19/20, 260800, 262200, 258700, 258700, 285
05/18/20, 260000, 265002, 258511, 262900, 618
05/15/20, 254586, 256100, 252801, 253501, 262
05/14/20, 254000, 257262, 250926, 256230, 388
05/13/20, 259499, 259499, 255000, 255715, 586
05/12/20, 262701, 263800, 260000, 260000, 304
05/11/20, 264320, 264398, 260901, 261601, 437
05/08/20, 264566, 266105, 261990, 265280, 302
05/07/20, 260110, 263710, 260110, 260750, 369
05/06/20, 265000, 266400, 259100, 259100, 510
05/05/20, 269999, 270000, 264280, 264280, 457
05/04/20, 270000, 270000, 265000, 267080, 612
05/01/20, 278121, 278710, 272520, 273975, 571
04/30/20, 283200, 284453, 280280, 281700, 486
04/29/20, 286400, 288888, 283800, 284749, 773
04/28/20, 285400, 286480, 280600, 280600, 572
04/27/20, 280911, 284039, 279855, 281264, 764
04/24/20, 280100, 280130, 276602, 279460, 543
04/23/20, 280000, 280888, 277268, 278750, 586
04/22/20, 280000, 280888, 278000, 279660, 685
04/21/20, 275950, 278610, 275000, 275750, 650
04/20/20, 282200, 283800, 281000, 282800, 721
04/17/20, 289585, 289585, 283600, 284400, 819
04/16/20, 283750, 283751, 278800, 282282, 779
04/15/20, 284500, 284500, 281201, 283750, 562
04/14/20, 291400, 291533, 286393, 289730, 672
04/13/20, 290950, 290950, 279060, 282800, 565
04/09/20, 290950, 295765, 287220, 290500, 562
04/08/20, 280850, 287000, 278280, 286999, 410
04/07/20, 285010, 287000, 276700, 276700, 700
04/06/20, 273001, 279500, 271444, 277260, 610
04/03/20, 268700, 270205, 263242, 267954, 293
04/02/20, 262131, 271475, 261895, 271475, 897
04/01/20, 265900, 267850, 261180, 261250, 892
03/31/20, 272636, 279140, 270845, 272000, 506
03/30/20, 269410, 276000, 267021, 274021, 423
03/27/20, 267600, 276363, 265337, 268126, 599
03/26/20, 270800, 277163, 269500, 276095, 757
03/25/20, 269200, 283325, 262710, 270759, 957
03/24/20, 255226, 268500, 254500, 267090, 1220
03/23/20, 249000, 250000, 239440, 240000, 1297
03/20/20, 265000, 265000, 251000, 257346, 1217
03/19/20, 251100, 264440, 250000, 261690, 1116
03/18/20, 266000, 270874, 251101, 256300, 1463
03/17/20, 275000, 280619, 268000, 280248, 1225
03/16/20, 260000, 283480, 260000, 268000, 722
03/13/20, 283500, 295972, 270210, 289000, 1075
03/12/20, 276550, 282000, 266800, 272000, 1861
03/11/20, 296550, 297473, 290400, 292130, 563
03/10/20, 301950, 304199, 293500, 303561, 748
03/09/20, 292300, 298670, 290000, 290005, 1057
03/06/20, 309000, 311258, 304767, 310894, 459
03/05/20, 318605, 318605, 311250, 315000, 384
03/04/20, 321000, 327246, 314607, 326125, 352
03/03/20, 322550, 327000, 310000, 313914, 427
03/02/20, 314000, 327937, 308100, 324500, 485
02/28/20, 304000, 310337, 300750, 309096, 709
02/27/20, 320480, 322292, 312501, 312619, 549
02/26/20, 328200, 330603, 324301, 324301, 393
02/25/20, 333195, 335000, 325900, 328000, 551
02/24/20, 335000, 336163, 330940, 333190, 739
02/21/20, 341850, 344975, 340600, 343449, 204
02/20/20, 343750, 344642, 340965, 342122, 287
02/19/20, 340656, 344428, 340317, 344000, 258
02/18/20, 340224, 341000, 338000, 339745, 198
02/14/20, 339488, 340600, 338438, 340224, 121
02/13/20, 340500, 341048, 338500, 338500, 255
02/12/20, 341900, 343146, 340404, 341000, 210
02/11/20, 342350, 342350, 340461, 340780, 151
02/10/20, 340904, 341078, 338000, 340361, 180
02/07/20, 342000, 342775, 340345, 340900, 180
02/06/20, 344290, 345000, 343070, 344081, 185
02/05/20, 340400, 342910, 340359, 342615, 341
02/04/20, 339220, 340296, 337280, 337421, 220
02/03/20, 338160, 339450, 334580, 334860, 194
01/31/20, 339855, 339855, 335120, 335996, 294
01/30/20, 334360, 342000, 334360, 342000, 227
01/29/20, 336250, 339400, 336250, 336476, 143
01/28/20, 335600, 338000, 335032, 336000, 232
01/27/20, 334450, 335450, 332000, 333621, 515
01/24/20, 342850, 343520, 339139, 340199, 294
01/23/20, 343596, 344600, 341150, 344414, 200
01/22/20, 343100, 345500, 342680, 344700, 244
01/21/20, 345000, 346700, 342185, 342650, 277
01/17/20, 345000, 347400, 344550, 344970, 229
01/16/20, 343155, 345000, 342806, 344505, 204
01/15/20, 340450, 342950, 340450, 342550, 125
01/14/20, 341101, 342500, 340490, 340706, 162
01/13/20, 340600, 342855, 339560, 342855, 205
01/10/20, 342796, 342850, 340000, 340185, 144
01/09/20, 341100, 343263, 340800, 343263, 278
01/08/20, 339450, 341580, 338850, 339188, 192
01/07/20, 340000, 340000, 338200, 338901, 279
01/06/20, 337750, 340340, 337100, 340210, 275
01/03/20, 338207, 341040, 337755, 339155, 222
01/02/20, 341150, 342261, 340065, 342261, 408
12/31/19, 338750, 340000, 337920, 339590, 142
12/30/19, 339000, 339960, 337025, 338750, 333
12/27/19, 339600, 340550, 338340, 338920, 164
12/26/19, 339725, 339725, 338439, 339650, 142
12/24/19, 337920, 338390, 337649, 338390, 77
12/23/19, 339000, 339850, 337633, 338045, 215
12/20/19, 340219, 341755, 338567, 339850, 305
12/19/19, 337320, 338499, 336065, 337491, 459
12/18/19, 340250, 340646, 337400, 337500, 247
12/17/19, 340807, 342250, 339000, 339000, 274
12/16/19, 339850, 341785, 339313, 340380, 324
12/13/19, 337754, 339704, 336000, 338080, 209
12/12/19, 334330, 339770, 334330, 338800, 628
12/11/19, 331424, 333900, 331424, 333600, 277
12/10/19, 331904, 333005, 330670, 332120, 462
12/09/19, 333640, 334998, 331770, 331904, 189
12/06/19, 332870, 334460, 332600, 333640, 363
12/05/19, 328200, 329799, 327500, 329799, 153
12/04/19, 326782, 328100, 326780, 327501, 173
12/03/19, 327600, 328000, 324900, 327539, 200
12/02/19, 330802, 332008, 330374, 330609, 285
11/29/19, 330424, 330880, 329705, 330495, 345
11/27/19, 328875, 330910, 327720, 330685, 288
11/26/19, 328301, 328794, 326780, 328402, 186
11/25/19, 328000, 328900, 327521, 328301, 188
11/22/19, 325695, 326975, 325306, 326962, 144
11/21/19, 326000, 326703, 324580, 325102, 217
11/20/19, 327600, 327770, 324200, 326712, 291
11/19/19, 329860, 329900, 328315, 328601, 251
11/18/19, 330000, 330500, 327800, 329225, 248
11/15/19, 329400, 330269, 328455, 329405, 318
11/14/19, 329500, 329892, 327120, 329302, 166
11/13/19, 329150, 330025, 328240, 329402, 183
11/12/19, 331850, 333171, 330950, 331106, 135
11/11/19, 330380, 331650, 330380, 330986, 119
11/08/19, 333225, 333234, 329975, 331526, 197
11/07/19, 333720, 335000, 332600, 333860, 481
11/06/19, 331000, 333000, 330500, 332855, 379
11/05/19, 328000, 332500, 327500, 331500, 783
11/04/19, 326850, 327867, 325523, 326800, 325
11/01/19, 320250, 324850, 320000, 323400, 531
10/31/19, 319819, 320500, 317310, 318939, 541
10/30/19, 318735, 320015, 317490, 320000, 399
10/29/19, 318200, 319772, 318000, 319423, 466
10/28/19, 318000, 319923, 318000, 319055, 440
10/25/19, 315250, 318419, 315250, 317495, 353
10/24/19, 315250, 316855, 314619, 315475, 429
10/23/19, 316000, 316560, 314398, 316560, 270
10/22/19, 316300, 317867, 315888, 316180, 117
10/21/19, 315275, 317133, 315275, 317040, 254
10/18/19, 312807, 314400, 312595, 313270, 182
10/17/19, 313640, 314900, 312970, 313200, 151
10/16/19, 312725, 314925, 312725, 313850, 208
10/15/19, 311583, 315287, 311567, 314250, 343
10/14/19, 311700, 311971, 310500, 311640, 106
10/11/19, 313270, 315000, 312120, 312500, 444
10/10/19, 309700, 312120, 309540, 309974, 180
10/09/19, 307660, 310815, 307133, 310000, 229
10/08/19, 309400, 309400, 306040, 306539, 368
10/07/19, 311000, 312360, 309555, 310720, 143
10/04/19, 307887, 312524, 307887, 312524, 156
10/03/19, 304585, 307600, 302260, 307250, 567
10/02/19, 308600, 308600, 303665, 305090, 711
10/01/19, 313100, 314605, 309830, 310005, 162
09/30/19, 311450, 312970, 311390, 311832, 173
09/27/19, 311880, 312325, 310055, 311450, 141
09/26/19, 311906, 311906, 309671, 310250, 332
09/25/19, 309750, 312330, 309700, 311906, 142
09/24/19, 312000, 313423, 308885, 310356, 247
09/23/19, 311150, 313235, 309971, 313225, 195
09/20/19, 315000, 315000, 311500, 313700, 394
09/19/19, 316400, 317100, 313500, 315000, 120
09/18/19, 313950, 317030, 313950, 317030, 192
09/17/19, 315807, 316666, 313220, 315744, 150
09/16/19, 318101, 318101, 315345, 315807, 142
09/13/19, 319000, 321833, 318400, 320850, 397
09/12/19, 316970, 319200, 316675, 317182, 485
09/11/19, 312250, 316500, 311575, 316230, 423
09/10/19, 311100, 312300, 309400, 311950, 265
09/09/19, 308799, 311626, 308799, 309701, 241
09/06/19, 307250, 307775, 306000, 307260, 181
09/05/19, 306000, 309200, 306000, 306066, 223
09/04/19, 304200, 304419, 302500, 303300, 100
09/03/19, 302200, 302920, 300731, 301356, 211
08/30/19, 306750, 306829, 303078, 303078, 239
08/29/19, 303400, 305975, 303100, 305040, 251
08/28/19, 297955, 301300, 297387, 300990, 166
08/27/19, 300821, 302000, 298000, 298420, 167
08/26/19, 298100, 300899, 297540, 300899, 230
08/23/19, 300200, 301200, 295405, 296922, 512
08/22/19, 300000, 302802, 300000, 302260, 277
08/21/19, 298700, 300100, 298567, 299305, 274
08/20/19, 300700, 301045, 297505, 297505, 144
08/19/19, 305000, 305000, 301055, 301414, 188
08/16/19, 300260, 301743, 298687, 300555, 145
08/15/19, 296600, 299500, 296076, 298067, 193
08/14/19, 296100, 296850, 295000, 295000, 237
08/13/19, 297799, 302828, 297250, 299510, 216
08/12/19, 297850, 300673, 297000, 297515, 110
08/09/19, 301000, 301910, 298110, 300435, 267
08/08/19, 300000, 302409, 298700, 301905, 228
08/07/19, 298000, 300196, 294511, 299182, 299
08/06/19, 300000, 316000, 298255, 302325, 289
08/05/19, 300150, 302490, 297500, 297785, 509
08/02/19, 304170, 306960, 300132, 306000, 238
08/01/19, 310250, 311000, 303200, 303660, 270
07/31/19, 312000, 314390, 308666, 308666, 174
07/30/19, 311650, 312822, 310805, 312430, 202
07/29/19, 314833, 314833, 312977, 313529, 182
07/26/19, 310977, 315000, 310275, 315000, 209
07/25/19, 312000, 312290, 309980, 310750, 202
07/24/19, 308750, 312000, 308675, 312000, 203
07/23/19, 309192, 309850, 307600, 309340, 330
07/22/19, 308500, 309500, 306623, 307135, 348
07/19/19, 312600, 312875, 309200, 309218, 270
07/18/19, 310770, 313595, 310770, 312003, 554
07/17/19, 318325, 318500, 311115, 311600, 460
07/16/19, 321040, 322300, 319250, 319273, 205
07/15/19, 321500, 321500, 319455, 320300, 143
07/12/19, 319750, 321093, 318832, 321093, 120
07/11/19, 320905, 321883, 319453, 319837, 396
07/10/19, 322500, 324711, 320591, 320591, 212
07/09/19, 321000, 322347, 319500, 322200, 128
07/08/19, 321400, 323567, 320974, 322451, 129
07/05/19, 322600, 323642, 320918, 323149, 190
07/03/19, 321815, 322900, 319120, 322900, 156
07/02/19, 320600, 323250, 320413, 321515, 188
07/01/19, 321032, 322700, 319943, 321891, 433
06/28/19, 319400, 319960, 317107, 318350, 260
06/27/19, 313200, 318750, 313200, 318285, 385
06/26/19, 312385, 315000, 312350, 312705, 223
06/25/19, 310500, 312700, 309513, 312700, 337
06/24/19, 309000, 311300, 309000, 310650, 154
06/21/19, 311378, 313100, 309000, 309000, 287
06/20/19, 312600, 313000, 309120, 312900, 305
06/19/19, 309740, 312450, 309550, 310966, 270
06/18/19, 306915, 309800, 306410, 308885, 278
06/17/19, 308206, 308206, 305000, 305480, 133
06/14/19, 306695, 308800, 306320, 308206, 100
06/13/19, 307000, 308550, 306795, 307445, 154
06/12/19, 309250, 310086, 306465, 307196, 197
06/11/19, 313190, 313600, 309315, 310238, 163
06/10/19, 310460, 312500, 310280, 311524, 199
06/07/19, 310000, 310500, 308940, 309265, 253
06/06/19, 305800, 308566, 305200, 307900, 406
06/05/19, 305300, 306543, 303400, 306400, 162
06/04/19, 301790, 304000, 301500, 304000, 205
06/03/19, 297000, 299775, 296623, 299742, 271
05/31/19, 298000, 299339, 296800, 297060, 253
05/30/19, 300025, 301662, 300025, 300877, 188
05/29/19, 300100, 300810, 298070, 299860, 393
05/28/19, 304350, 304500, 301000, 301050, 265
05/24/19, 304540, 305000, 302850, 303000, 131
05/23/19, 303000, 304200, 300593, 304115, 420
05/22/19, 305234, 306355, 304188, 304300, 122
05/21/19, 306000, 307481, 305400, 306225, 164
05/20/19, 305100, 305975, 304138, 305362, 112
05/17/19, 305450, 309023, 305150, 306355, 134
05/16/19, 308000, 311000, 307690, 307936, 161
05/15/19, 306000, 307595, 303475, 305580, 234
05/14/19, 310100, 312081, 306666, 306850, 308
05/13/19, 309750, 311000, 308360, 308360, 494
05/10/19, 310850, 315910, 308601, 315500, 408
05/09/19, 313500, 314890, 308325, 314400, 415
05/08/19, 314900, 324000, 312500, 314750, 412
05/07/19, 316400, 317755, 312000, 315120, 657
05/06/19, 322100, 322250, 317390, 320000, 609
05/03/19, 326000, 328555, 325385, 327766, 247
05/02/19, 325000, 326557, 322861, 324214, 200
05/01/19, 325700, 328013, 324926, 325900, 272
04/30/19, 325000, 325615, 322294, 325080, 204
04/29/19, 322000, 325845, 322000, 324921, 396
04/26/19, 318505, 321494, 318420, 321000, 386
04/25/19, 314900, 319015, 314295, 318500, 261
04/24/19, 317025, 317703, 315561, 316000, 230
04/23/19, 313865, 317730, 313756, 317684, 153
04/22/19, 313800, 315310, 313460, 314100, 103
04/18/19, 316620, 317003, 314610, 315330, 91
04/17/19, 318000, 318519, 314694, 316040, 127
04/16/19, 315000, 317500, 315000, 317500, 140
04/15/19, 315000, 315345, 311570, 314500, 182
04/12/19, 311000, 317226, 311000, 314250, 214
04/11/19, 308074, 310500, 306899, 309875, 183
04/10/19, 307700, 307700, 305600, 307000, 180
04/09/19, 306820, 307380, 305600, 307380, 123
04/08/19, 307674, 308598, 306185, 307461, 128
04/05/19, 305495, 308375, 305495, 307776, 347
04/04/19, 305250, 307385, 305100, 306461, 266
04/03/19, 308000, 308240, 304600, 305750, 201
04/02/19, 307000, 307900, 305417, 306000, 248
04/01/19, 302800, 307930, 302800, 307800, 361
03/29/19, 302500, 302579, 300152, 301215, 460
03/28/19, 300050, 301250, 298400, 301250, 203
03/27/19, 300851, 301481, 297900, 299764, 259
03/26/19, 301425, 302018, 298500, 300961, 210
03/25/19, 301227, 303410, 297900, 299380, 320
03/22/19, 305940, 305940, 300718, 301225, 311
03/21/19, 304000, 307120, 303391, 307120, 169
03/20/19, 307900, 307923, 304850, 305505, 217
03/19/19, 311100, 311299, 307100, 307900, 237
03/18/19, 308140, 310394, 308140, 309996, 256
03/15/19, 306440, 309171, 306000, 307250, 332
03/14/19, 305360, 306555, 304300, 305350, 144
03/13/19, 304500, 308026, 304355, 306300, 357
03/12/19, 304200, 305540, 303725, 304235, 243
03/11/19, 300000, 303451, 300000, 303279, 203
03/08/19, 297000, 299161, 295900, 299000, 241
03/07/19, 300800, 301000, 297500, 299050, 269
03/06/19, 302300, 303548, 301200, 301375, 141
03/05/19, 302825, 303100, 301300, 302600, 179
03/04/19, 304900, 307315, 301200, 303400, 293
03/01/19, 304520, 306416, 303000, 304860, 211
02/28/19, 303605, 303710, 302000, 302200, 208
02/27/19, 302500, 303503, 302100, 303000, 284
02/26/19, 303900, 303900, 302000, 302500, 183
02/25/19, 303050, 307500, 302000, 303300, 321
02/22/19, 305434, 305434, 300000, 302000, 405
02/21/19, 308992, 309800, 306535, 307925, 182
02/20/19, 308375, 309500, 307500, 309500, 95
02/19/19, 307820, 309350, 307295, 307315, 216
02/15/19, 307000, 308320, 305850, 308139, 231
02/14/19, 306895, 306895, 302585, 303890, 220
02/13/19, 309650, 312140, 308025, 308320, 427
02/12/19, 307900, 310000, 307655, 309260, 207
02/11/19, 302375, 304930, 302350, 304884, 169
02/08/19, 301000, 301390, 297381, 300771, 241
02/07/19, 307000, 307150, 301100, 302813, 241
02/06/19, 310000, 310449, 307780, 308810, 118
02/05/19, 312550, 313000, 310155, 310700, 364
02/04/19, 313650, 313650, 310470, 312000, 310
02/01/19, 310005, 313960, 309965, 313875, 378
01/31/19, 307540, 311890, 306195, 311500, 477
01/30/19, 305900, 311145, 304800, 309180, 318
01/29/19, 300880, 303014, 300745, 303000, 216
01/28/19, 301900, 302240, 299850, 301000, 376
01/25/19, 304561, 306950, 303265, 303531, 248
01/24/19, 300035, 302100, 299740, 301680, 239
