Date, Open, High, Low, Close
06/24/21, 1555.71, 1555.71, 1555.71, 1555.71
06/23/21, 1564.76, 1564.76, 1564.76, 1564.76
06/22/21, 1574.02, 1574.02, 1574.02, 1574.02
06/21/21, 1572.24, 1572.24, 1572.24, 1572.24
06/18/21, 1589.05, 1589.05, 1589.05, 1589.05
06/17/21, 1570.86, 1570.86, 1570.86, 1570.86
06/16/21, 1578.32, 1578.32, 1578.32, 1578.32
06/15/21, 1581.37, 1581.37, 1581.37, 1581.37
06/14/21, 1582.46, 1582.46, 1582.46, 1582.46
06/11/21, 1575.16, 1575.16, 1575.16, 1575.16
06/10/21, 1579.90, 1579.90, 1579.90, 1579.90
06/09/21, 1581.48, 1581.48, 1581.48, 1581.48
06/08/21, 1587.96, 1587.96, 1587.96, 1587.96
06/04/21, 1578.45, 1578.45, 1578.45, 1578.45
06/03/21, 1590.57, 1590.57, 1590.57, 1590.57
06/02/21, 1597.94, 1597.94, 1597.94, 1597.94
06/01/21, 1585.90, 1585.90, 1585.90, 1585.90
05/31/21, 1583.55, 1583.55, 1583.55, 1583.55
05/28/21, 1594.44, 1594.44, 1594.44, 1594.44
05/27/21, 1593.90, 1593.90, 1593.90, 1593.90
05/25/21, 1577.82, 1577.82, 1577.82, 1577.82
05/24/21, 1571.82, 1571.82, 1571.82, 1571.82
05/21/21, 1562.17, 1562.17, 1562.17, 1562.17
05/20/21, 1575.32, 1575.32, 1575.32, 1575.32
05/19/21, 1580.52, 1580.52, 1580.52, 1580.52
05/18/21, 1591.32, 1591.32, 1591.32, 1591.32
05/17/21, 1583.46, 1583.46, 1583.46, 1583.46
05/12/21, 1582.52, 1582.52, 1582.52, 1582.52
05/11/21, 1577.64, 1577.64, 1577.64, 1577.64
05/10/21, 1583.92, 1583.92, 1583.92, 1583.92
05/07/21, 1587.45, 1587.45, 1587.45, 1587.45
05/06/21, 1578.33, 1578.33, 1578.33, 1578.33
05/05/21, 1575.67, 1575.67, 1575.67, 1575.67
05/04/21, 1588.25, 1588.25, 1588.25, 1588.25
05/03/21, 1590.73, 1590.73, 1590.73, 1590.73
04/30/21, 1601.65, 1601.65, 1601.65, 1601.65
04/28/21, 1608.50, 1608.50, 1608.50, 1608.50
04/27/21, 1606.68, 1606.68, 1606.68, 1606.68
04/26/21, 1623.47, 1623.47, 1623.47, 1623.47
04/23/21, 1608.43, 1608.43, 1608.43, 1608.43
04/22/21, 1607.73, 1607.73, 1607.73, 1607.73
04/21/21, 1596.58, 1596.58, 1596.58, 1596.58
04/20/21, 1607.57, 1607.57, 1607.57, 1607.57
04/19/21, 1600.29, 1600.29, 1600.29, 1600.29
04/16/21, 1608.38, 1608.38, 1608.38, 1608.38
04/15/21, 1608.25, 1608.25, 1608.25, 1608.25
04/14/21, 1598.28, 1598.28, 1598.28, 1598.28
04/13/21, 1597.71, 1597.71, 1597.71, 1597.71
04/12/21, 1608.42, 1608.42, 1608.42, 1608.42
04/09/21, 1612.25, 1612.25, 1612.25, 1612.25
04/08/21, 1602.40, 1602.40, 1602.40, 1602.40
04/07/21, 1600.59, 1600.59, 1600.59, 1600.59
04/06/21, 1578.91, 1578.91, 1578.91, 1578.91
04/05/21, 1584.24, 1584.24, 1584.24, 1584.24
04/02/21, 1585.35, 1585.35, 1585.35, 1585.35
04/01/21, 1582.64, 1582.64, 1582.64, 1582.64
03/31/21, 1573.51, 1573.51, 1573.51, 1573.51
03/30/21, 1609.19, 1609.19, 1609.19, 1609.19
03/29/21, 1611.28, 1611.28, 1611.28, 1611.28
03/26/21, 1601.42, 1601.42, 1601.42, 1601.42
03/25/21, 1597.73, 1597.73, 1597.73, 1597.73
03/24/21, 1602.40, 1602.40, 1602.40, 1602.40
03/23/21, 1595.29, 1595.29, 1595.29, 1595.29
03/22/21, 1616.73, 1616.73, 1616.73, 1616.73
03/19/21, 1626.19, 1626.19, 1626.19, 1626.19
03/18/21, 1627.99, 1627.99, 1627.99, 1627.99
03/17/21, 1624.97, 1624.97, 1624.97, 1624.97
03/16/21, 1623.96, 1623.96, 1623.96, 1623.96
03/15/21, 1620.92, 1620.92, 1620.92, 1620.92
03/12/21, 1615.69, 1615.69, 1615.69, 1615.69
03/11/21, 1629.41, 1629.41, 1629.41, 1629.41
03/10/21, 1639.83, 1639.83, 1639.83, 1639.83
03/09/21, 1624.78, 1624.78, 1624.78, 1624.78
03/08/21, 1611.81, 1611.81, 1611.81, 1611.81
03/05/21, 1600.12, 1600.12, 1600.12, 1600.12
03/04/21, 1581.26, 1581.26, 1581.26, 1581.26
03/03/21, 1588.45, 1588.45, 1588.45, 1588.45
03/02/21, 1569.87, 1569.87, 1569.87, 1569.87
03/01/21, 1567.14, 1567.14, 1567.14, 1567.14
02/26/21, 1577.75, 1577.75, 1577.75, 1577.75
02/25/21, 1581.54, 1581.54, 1581.54, 1581.54
02/24/21, 1557.55, 1557.55, 1557.55, 1557.55
02/23/21, 1565.05, 1565.05, 1565.05, 1565.05
02/22/21, 1570.46, 1570.46, 1570.46, 1570.46
02/19/21, 1584.93, 1584.93, 1584.93, 1584.93
02/18/21, 1575.84, 1575.84, 1575.84, 1575.84
02/17/21, 1595.29, 1595.29, 1595.29, 1595.29
02/16/21, 1606.14, 1606.14, 1606.14, 1606.14
02/15/21, 1608.07, 1608.07, 1608.07, 1608.07
02/11/21, 1599.42, 1599.42, 1599.42, 1599.42
02/10/21, 1596.85, 1596.85, 1596.85, 1596.85
02/09/21, 1586.13, 1586.13, 1586.13, 1586.13
02/08/21, 1573.33, 1573.33, 1573.33, 1573.33
02/05/21, 1578.63, 1578.63, 1578.63, 1578.63
02/04/21, 1584.90, 1584.90, 1584.90, 1584.90
02/03/21, 1582.99, 1582.99, 1582.99, 1582.99
02/02/21, 1580.49, 1580.49, 1580.49, 1580.49
01/29/21, 1566.40, 1566.40, 1566.40, 1566.40
01/27/21, 1580.62, 1580.62, 1580.62, 1580.62
01/26/21, 1575.31, 1575.31, 1575.31, 1575.31
01/25/21, 1576.62, 1576.62, 1576.62, 1576.62
01/22/21, 1596.74, 1596.74, 1596.74, 1596.74
01/21/21, 1594.80, 1594.80, 1594.80, 1594.80
01/20/21, 1601.54, 1601.54, 1601.54, 1601.54
01/19/21, 1601.88, 1601.88, 1601.88, 1601.88
01/18/21, 1609.52, 1609.52, 1609.52, 1609.52
01/15/21, 1627.01, 1627.01, 1627.01, 1627.01
01/14/21, 1635.71, 1635.71, 1635.71, 1635.71
01/13/21, 1636.69, 1636.69, 1636.69, 1636.69
01/12/21, 1612.04, 1612.04, 1612.04, 1612.04
01/11/21, 1617.25, 1617.25, 1617.25, 1617.25
01/08/21, 1633.19, 1633.19, 1633.19, 1633.19
01/07/21, 1602.95, 1602.95, 1602.95, 1602.95
01/06/21, 1591.97, 1591.97, 1591.97, 1591.97
01/05/21, 1608.35, 1608.35, 1608.35, 1608.35
01/04/21, 1602.57, 1602.57, 1602.57, 1602.57
12/31/20, 1627.21, 1627.21, 1627.21, 1627.21
12/30/20, 1644.41, 1644.41, 1644.41, 1644.41
12/29/20, 1634.99, 1634.99, 1634.99, 1634.99
12/28/20, 1643.90, 1643.90, 1643.90, 1643.90
12/24/20, 1641.17, 1641.17, 1641.17, 1641.17
12/23/20, 1647.50, 1647.50, 1647.50, 1647.50
12/22/20, 1631.92, 1631.92, 1631.92, 1631.92
12/21/20, 1647.89, 1647.89, 1647.89, 1647.89
12/18/20, 1652.49, 1652.49, 1652.49, 1652.49
12/17/20, 1674.35, 1674.35, 1674.35, 1674.35
12/16/20, 1681.41, 1681.41, 1681.41, 1681.41
12/15/20, 1674.02, 1674.02, 1674.02, 1674.02
12/14/20, 1662.74, 1662.74, 1662.74, 1662.74
12/11/20, 1684.58, 1684.58, 1684.58, 1684.58
12/10/20, 1654.39, 1654.39, 1654.39, 1654.39
12/09/20, 1646.53, 1646.53, 1646.53, 1646.53
12/08/20, 1631.70, 1631.70, 1631.70, 1631.70
12/07/20, 1622.89, 1622.89, 1622.89, 1622.89
12/04/20, 1621.85, 1621.85, 1621.85, 1621.85
12/03/20, 1628.26, 1628.26, 1628.26, 1628.26
12/02/20, 1598.72, 1598.72, 1598.72, 1598.72
12/01/20, 1602.26, 1602.26, 1602.26, 1602.26
11/30/20, 1562.71, 1562.71, 1562.71, 1562.71
11/27/20, 1607.59, 1607.59, 1607.59, 1607.59
11/26/20, 1612.11, 1612.11, 1612.11, 1612.11
11/25/20, 1597.58, 1597.58, 1597.58, 1597.58
11/24/20, 1578.39, 1578.39, 1578.39, 1578.39
11/23/20, 1597.48, 1597.48, 1597.48, 1597.48
11/20/20, 1593.75, 1593.75, 1593.75, 1593.75
11/19/20, 1583.68, 1583.68, 1583.68, 1583.68
11/18/20, 1604.75, 1604.75, 1604.75, 1604.75
11/17/20, 1610.15, 1610.15, 1610.15, 1610.15
11/16/20, 1599.66, 1599.66, 1599.66, 1599.66
11/13/20, 1589.69, 1589.69, 1589.69, 1589.69
11/12/20, 1590.78, 1590.78, 1590.78, 1590.78
11/11/20, 1570.08, 1570.08, 1570.08, 1570.08
11/10/20, 1575.07, 1575.07, 1575.07, 1575.07
11/09/20, 1524.32, 1524.32, 1524.32, 1524.32
11/06/20, 1519.64, 1519.64, 1519.64, 1519.64
11/05/20, 1501.49, 1501.49, 1501.49, 1501.49
11/04/20, 1464.61, 1464.61, 1464.61, 1464.61
11/03/20, 1461.45, 1461.45, 1461.45, 1461.45
11/02/20, 1466.46, 1466.46, 1466.46, 1466.46
10/30/20, 1466.89, 1466.89, 1466.89, 1466.89
10/28/20, 1495.20, 1495.20, 1495.20, 1495.20
10/27/20, 1500.35, 1500.35, 1500.35, 1500.35
10/26/20, 1494.61, 1494.61, 1494.61, 1494.61
10/23/20, 1494.64, 1494.64, 1494.64, 1494.64
10/22/20, 1498.80, 1498.80, 1498.80, 1498.80
10/21/20, 1492.40, 1492.40, 1492.40, 1492.40
10/20/20, 1510.97, 1510.97, 1510.97, 1510.97
10/19/20, 1518.11, 1518.11, 1518.11, 1518.11
10/16/20, 1503.84, 1503.84, 1503.84, 1503.84
10/15/20, 1513.95, 1513.95, 1513.95, 1513.95
10/14/20, 1523.25, 1523.25, 1523.25, 1523.25
10/13/20, 1525.20, 1525.20, 1525.20, 1525.20
10/12/20, 1518.43, 1518.43, 1518.43, 1518.43
10/09/20, 1530.35, 1530.35, 1530.35, 1530.35
10/08/20, 1519.43, 1519.43, 1519.43, 1519.43
10/07/20, 1489.56, 1489.56, 1489.56, 1489.56
10/06/20, 1509.47, 1509.47, 1509.47, 1509.47
10/05/20, 1512.43, 1512.43, 1512.43, 1512.43
10/02/20, 1500.30, 1500.30, 1500.30, 1500.30
10/01/20, 1496.77, 1496.77, 1496.77, 1496.77
09/30/20, 1504.82, 1504.82, 1504.82, 1504.82
09/29/20, 1503.90, 1503.90, 1503.90, 1503.90
09/28/20, 1511.66, 1511.66, 1511.66, 1511.66
09/25/20, 1509.14, 1509.14, 1509.14, 1509.14
09/24/20, 1500.80, 1500.80, 1500.80, 1500.80
09/23/20, 1496.48, 1496.48, 1496.48, 1496.48
09/22/20, 1505.78, 1505.78, 1505.78, 1505.78
09/21/20, 1499.43, 1499.43, 1499.43, 1499.43
09/18/20, 1506.63, 1506.63, 1506.63, 1506.63
09/17/20, 1513.07, 1513.07, 1513.07, 1513.07
09/15/20, 1531.28, 1531.28, 1531.28, 1531.28
09/14/20, 1511.36, 1511.36, 1511.36, 1511.36
09/11/20, 1504.85, 1504.85, 1504.85, 1504.85
09/10/20, 1490.12, 1490.12, 1490.12, 1490.12
09/09/20, 1496.72, 1496.72, 1496.72, 1496.72
09/08/20, 1519.32, 1519.32, 1519.32, 1519.32
09/07/20, 1516.38, 1516.38, 1516.38, 1516.38
09/04/20, 1515.86, 1515.86, 1515.86, 1515.86
09/03/20, 1515.40, 1515.40, 1515.40, 1515.40
09/02/20, 1537.54, 1537.54, 1537.54, 1537.54
09/01/20, 1521.43, 1521.43, 1521.43, 1521.43
08/28/20, 1525.21, 1525.21, 1525.21, 1525.21
08/27/20, 1554.78, 1554.78, 1554.78, 1554.78
08/26/20, 1549.58, 1549.58, 1549.58, 1549.58
08/25/20, 1554.96, 1554.96, 1554.96, 1554.96
08/24/20, 1568.58, 1568.58, 1568.58, 1568.58
08/21/20, 1577.12, 1577.12, 1577.12, 1577.12
08/19/20, 1575.38, 1575.38, 1575.38, 1575.38
08/18/20, 1577.85, 1577.85, 1577.85, 1577.85
08/17/20, 1560.74, 1560.74, 1560.74, 1560.74
08/14/20, 1564.59, 1564.59, 1564.59, 1564.59
08/13/20, 1576.42, 1576.42, 1576.42, 1576.42
08/12/20, 1556.64, 1556.64, 1556.64, 1556.64
08/11/20, 1564.74, 1564.74, 1564.74, 1564.74
08/10/20, 1571.66, 1571.66, 1571.66, 1571.66
08/07/20, 1578.14, 1578.14, 1578.14, 1578.14
08/06/20, 1588.57, 1588.57, 1588.57, 1588.57
08/05/20, 1568.13, 1568.13, 1568.13, 1568.13
08/04/20, 1575.94, 1575.94, 1575.94, 1575.94
08/03/20, 1572.61, 1572.61, 1572.61, 1572.61
07/30/20, 1603.75, 1603.75, 1603.75, 1603.75
07/29/20, 1611.42, 1611.42, 1611.42, 1611.42
07/28/20, 1609.94, 1609.94, 1609.94, 1609.94
07/27/20, 1591.48, 1591.48, 1591.48, 1591.48
07/24/20, 1589.61, 1589.61, 1589.61, 1589.61
07/23/20, 1606.42, 1606.42, 1606.42, 1606.42
07/22/20, 1586.98, 1586.98, 1586.98, 1586.98
07/21/20, 1595.93, 1595.93, 1595.93, 1595.93
07/20/20, 1589.45, 1589.45, 1589.45, 1589.45
07/17/20, 1596.33, 1596.33, 1596.33, 1596.33
07/16/20, 1573.31, 1573.31, 1573.31, 1573.31
07/15/20, 1585.56, 1585.56, 1585.56, 1585.56
07/14/20, 1598.75, 1598.75, 1598.75, 1598.75
07/13/20, 1606.43, 1606.43, 1606.43, 1606.43
07/10/20, 1591.84, 1591.84, 1591.84, 1591.84
07/09/20, 1583.25, 1583.25, 1583.25, 1583.25
07/08/20, 1583.50, 1583.50, 1583.50, 1583.50
07/07/20, 1566.72, 1566.72, 1566.72, 1566.72
07/06/20, 1576.90, 1576.90, 1576.90, 1576.90
07/03/20, 1552.65, 1552.65, 1552.65, 1552.65
07/02/20, 1536.28, 1536.28, 1536.28, 1536.28
07/01/20, 1514.43, 1514.43, 1514.43, 1514.43
06/30/20, 1500.97, 1500.97, 1500.97, 1500.97
06/29/20, 1494.43, 1494.43, 1494.43, 1494.43
06/26/20, 1488.14, 1488.14, 1488.14, 1488.14
06/25/20, 1489.20, 1489.20, 1489.20, 1489.20
06/24/20, 1502.63, 1502.63, 1502.63, 1502.63
06/23/20, 1507.04, 1507.04, 1507.04, 1507.04
06/22/20, 1511.24, 1511.24, 1511.24, 1511.24
06/19/20, 1507.26, 1507.26, 1507.26, 1507.26
06/18/20, 1504.91, 1504.91, 1504.91, 1504.91
06/17/20, 1526.32, 1526.32, 1526.32, 1526.32
06/16/20, 1517.71, 1517.71, 1517.71, 1517.71
06/15/20, 1498.83, 1498.83, 1498.83, 1498.83
06/12/20, 1546.02, 1546.02, 1546.02, 1546.02
06/11/20, 1557.25, 1557.25, 1557.25, 1557.25
06/10/20, 1575.27, 1575.27, 1575.27, 1575.27
06/09/20, 1575.16, 1575.16, 1575.16, 1575.16
06/05/20, 1556.33, 1556.33, 1556.33, 1556.33
06/04/20, 1561.84, 1561.84, 1561.84, 1561.84
06/03/20, 1538.53, 1538.53, 1538.53, 1538.53
06/02/20, 1507.69, 1507.69, 1507.69, 1507.69
06/01/20, 1490.14, 1490.14, 1490.14, 1490.14
05/29/20, 1473.25, 1473.25, 1473.25, 1473.25
05/28/20, 1457.50, 1457.50, 1457.50, 1457.50
05/27/20, 1451.73, 1451.73, 1451.73, 1451.73
05/22/20, 1436.76, 1436.76, 1436.76, 1436.76
05/21/20, 1452.11, 1452.11, 1452.11, 1452.11
05/20/20, 1435.12, 1435.12, 1435.12, 1435.12
05/19/20, 1423.97, 1423.97, 1423.97, 1423.97
05/18/20, 1410.16, 1410.16, 1410.16, 1410.16
05/15/20, 1403.44, 1403.44, 1403.44, 1403.44
05/14/20, 1397.25, 1397.25, 1397.25, 1397.25
05/13/20, 1397.13, 1397.13, 1397.13, 1397.13
05/12/20, 1379.93, 1379.93, 1379.93, 1379.93
05/08/20, 1382.31, 1382.31, 1382.31, 1382.31
05/06/20, 1376.93, 1376.93, 1376.93, 1376.93
05/05/20, 1389.55, 1389.55, 1389.55, 1389.55
05/04/20, 1376.59, 1376.59, 1376.59, 1376.59
04/30/20, 1407.78, 1418.42, 1383.96, 1407.78
04/29/20, 1380.30, 1380.30, 1380.30, 1380.30
04/28/20, 1372.20, 1372.20, 1372.20, 1372.20
04/27/20, 1370.16, 1370.16, 1370.16, 1370.16
04/24/20, 1369.85, 1369.85, 1369.85, 1369.85
04/23/20, 1381.64, 1381.64, 1381.64, 1381.64
04/22/20, 1381.89, 1381.89, 1381.89, 1381.89
04/21/20, 1381.73, 1381.73, 1381.73, 1381.73
04/20/20, 1413.12, 1413.12, 1413.12, 1413.12
04/17/20, 1407.34, 1407.34, 1407.34, 1407.34
04/16/20, 1386.53, 1386.53, 1386.53, 1386.53
04/15/20, 1387.79, 1387.79, 1387.79, 1387.79
04/14/20, 1371.66, 1371.66, 1371.66, 1371.66
04/13/20, 1356.03, 1356.03, 1356.03, 1356.03
04/10/20, 1357.50, 1357.50, 1357.50, 1357.50
04/09/20, 1369.76, 1369.76, 1369.76, 1369.76
04/08/20, 1361.39, 1361.39, 1361.39, 1361.39
04/07/20, 1369.92, 1369.92, 1369.92, 1369.92
04/06/20, 1341.69, 1341.69, 1341.69, 1341.69
04/03/20, 1330.65, 1330.65, 1330.65, 1330.65
04/02/20, 1330.90, 1330.90, 1330.90, 1330.90
04/01/20, 1322.66, 1322.66, 1322.66, 1322.66
03/31/20, 1350.89, 1350.89, 1350.89, 1350.89
03/30/20, 1328.88, 1328.88, 1328.88, 1328.88
03/27/20, 1343.09, 1343.09, 1343.09, 1343.09
03/26/20, 1328.09, 1328.09, 1328.09, 1328.09
03/25/20, 1324.50, 1324.50, 1324.50, 1324.50
03/24/20, 1291.14, 1291.14, 1291.14, 1291.14
03/23/20, 1259.88, 1259.88, 1259.88, 1259.88
03/20/20, 1303.28, 1303.28, 1303.28, 1303.28
03/19/20, 1219.72, 1219.72, 1219.72, 1219.72
03/18/20, 1239.01, 1239.01, 1239.01, 1239.01
03/17/20, 1256.58, 1256.58, 1256.58, 1256.58
03/16/20, 1280.63, 1280.63, 1280.63, 1280.63
03/13/20, 1344.75, 1344.75, 1344.75, 1344.75
03/12/20, 1419.43, 1419.43, 1419.43, 1419.43
03/11/20, 1443.83, 1443.83, 1443.83, 1443.83
03/10/20, 1430.47, 1430.47, 1430.47, 1430.47
03/09/20, 1424.16, 1424.16, 1424.16, 1424.16
03/06/20, 1483.10, 1483.10, 1483.10, 1483.10
03/05/20, 1491.03, 1491.03, 1491.03, 1491.03
03/04/20, 1489.95, 1489.95, 1489.95, 1489.95
03/03/20, 1478.64, 1478.64, 1478.64, 1478.64
03/02/20, 1466.94, 1466.94, 1466.94, 1466.94
02/28/20, 1482.64, 1482.64, 1482.64, 1482.64
02/27/20, 1505.59, 1505.59, 1505.59, 1505.59
02/26/20, 1495.19, 1495.19, 1495.19, 1495.19
02/25/20, 1500.88, 1500.88, 1500.88, 1500.88
02/24/20, 1490.06, 1490.06, 1490.06, 1490.06
02/21/20, 1531.20, 1531.20, 1531.20, 1531.20
02/20/20, 1534.98, 1534.98, 1534.98, 1534.98
02/19/20, 1534.16, 1534.16, 1534.16, 1534.16
02/18/20, 1537.08, 1537.08, 1537.08, 1537.08
02/17/20, 1537.12, 1537.12, 1537.12, 1537.12
02/14/20, 1544.46, 1544.46, 1544.46, 1544.46
02/13/20, 1539.16, 1539.16, 1539.16, 1539.16
02/12/20, 1542.94, 1542.94, 1542.94, 1542.94
02/11/20, 1551.48, 1551.48, 1551.48, 1551.48
02/10/20, 1542.80, 1542.80, 1542.80, 1542.80
02/07/20, 1554.49, 1554.49, 1554.49, 1554.49
02/06/20, 1552.77, 1552.77, 1552.77, 1552.77
02/05/20, 1536.79, 1536.79, 1536.79, 1536.79
02/04/20, 1535.80, 1535.80, 1535.80, 1535.80
02/03/20, 1521.95, 1521.95, 1521.95, 1521.95
01/31/20, 1531.06, 1531.06, 1531.06, 1531.06
01/30/20, 1545.59, 1545.59, 1545.59, 1545.59
01/29/20, 1550.47, 1550.47, 1550.47, 1550.47
01/28/20, 1551.64, 1551.64, 1551.64, 1551.64
01/24/20, 1572.81, 1572.81, 1572.81, 1572.81
01/23/20, 1574.44, 1574.44, 1574.44, 1574.44
01/22/20, 1577.98, 1577.98, 1577.98, 1577.98
01/21/20, 1587.33, 1587.33, 1587.33, 1587.33
01/20/20, 1588.88, 1588.88, 1588.88, 1588.88
01/17/20, 1595.81, 1595.81, 1595.81, 1595.81
01/16/20, 1587.88, 1587.88, 1587.88, 1587.88
01/15/20, 1585.14, 1585.14, 1585.14, 1585.14
01/14/20, 1580.60, 1580.60, 1580.60, 1580.60
01/13/20, 1584.73, 1584.73, 1584.73, 1584.73
01/10/20, 1591.46, 1591.46, 1591.46, 1591.46
01/09/20, 1595.65, 1595.65, 1595.65, 1595.65
01/08/20, 1589.10, 1589.10, 1589.10, 1589.10
01/07/20, 1611.04, 1611.04, 1611.04, 1611.04
01/06/20, 1597.76, 1597.76, 1597.76, 1597.76
01/03/20, 1611.38, 1611.38, 1611.38, 1611.38
01/02/20, 1602.50, 1602.50, 1602.50, 1602.50
12/31/19, 1588.76, 1588.76, 1588.76, 1588.76
12/30/19, 1615.67, 1615.67, 1615.67, 1615.67
12/27/19, 1610.61, 1610.61, 1610.61, 1610.61
12/26/19, 1603.55, 1603.55, 1603.55, 1603.55
12/24/19, 1604.23, 1604.23, 1604.23, 1604.23
12/23/19, 1614.18, 1614.18, 1614.18, 1614.18
12/20/19, 1610.18, 1610.18, 1610.18, 1610.18
12/19/19, 1596.01, 1596.01, 1596.01, 1596.01
12/18/19, 1599.11, 1599.11, 1599.11, 1599.11
12/17/19, 1576.95, 1576.95, 1576.95, 1576.95
12/16/19, 1569.35, 1569.35, 1569.35, 1569.35
12/13/19, 1571.16, 1571.16, 1571.16, 1571.16
12/12/19, 1567.34, 1567.34, 1567.34, 1567.34
12/11/19, 1563.19, 1563.19, 1563.19, 1563.19
12/10/19, 1561.79, 1561.79, 1561.79, 1561.79
12/09/19, 1562.71, 1562.71, 1562.71, 1562.71
12/06/19, 1568.44, 1568.44, 1568.44, 1568.44
12/05/19, 1563.58, 1563.58, 1563.58, 1563.58
12/04/19, 1560.93, 1560.93, 1560.93, 1560.93
12/03/19, 1562.27, 1562.27, 1562.27, 1562.27
12/02/19, 1570.55, 1570.55, 1570.55, 1570.55
11/29/19, 1561.74, 1561.74, 1561.74, 1561.74
11/28/19, 1583.77, 1588.51, 1582.28, 1583.77
11/27/19, 1587.18, 1587.18, 1587.18, 1587.18
11/26/19, 1583.87, 1583.87, 1583.87, 1583.87
11/25/19, 1591.35, 1591.35, 1591.35, 1591.35
11/22/19, 1596.84, 1596.84, 1596.84, 1596.84
11/21/19, 1592.19, 1592.19, 1592.19, 1592.19
11/20/19, 1601.14, 1601.14, 1601.14, 1601.14
11/19/19, 1605.31, 1605.31, 1605.31, 1605.31
11/18/19, 1604.36, 1604.36, 1604.36, 1604.36
11/15/19, 1594.75, 1594.75, 1594.75, 1594.75
11/14/19, 1593.55, 1593.55, 1593.55, 1593.55
11/13/19, 1597.22, 1597.22, 1597.22, 1597.22
11/12/19, 1609.73, 1609.73, 1609.73, 1609.73
11/11/19, 1608.15, 1608.15, 1608.15, 1608.15
11/08/19, 1609.73, 1609.73, 1609.73, 1609.73
11/07/19, 1609.33, 1609.33, 1609.33, 1609.33
11/06/19, 1603.25, 1603.25, 1603.25, 1603.25
11/05/19, 1606.74, 1606.74, 1606.74, 1606.74
11/04/19, 1603.56, 1603.56, 1603.56, 1603.56
11/01/19, 1593.34, 1593.34, 1593.34, 1593.34
10/31/19, 1597.98, 1597.98, 1597.98, 1597.98
10/30/19, 1580.00, 1580.00, 1580.00, 1580.00
10/29/19, 1577.79, 1577.79, 1577.79, 1577.79
10/25/19, 1570.00, 1570.00, 1570.00, 1570.00
10/24/19, 1571.11, 1571.11, 1571.11, 1571.11
10/23/19, 1568.79, 1568.79, 1568.79, 1568.79
10/22/19, 1574.09, 1574.09, 1574.09, 1574.09
10/21/19, 1570.93, 1570.93, 1570.93, 1570.93
10/18/19, 1571.15, 1571.15, 1571.15, 1571.15
10/17/19, 1574.50, 1574.50, 1574.50, 1574.50
10/16/19, 1574.90, 1574.90, 1574.90, 1574.90
10/15/19, 1566.23, 1566.23, 1566.23, 1566.23
10/14/19, 1567.59, 1567.59, 1567.59, 1567.59
10/11/19, 1556.84, 1556.84, 1556.84, 1556.84
10/10/19, 1551.87, 1551.87, 1551.87, 1551.87
10/09/19, 1551.23, 1551.23, 1551.23, 1551.23
10/08/19, 1558.79, 1558.79, 1558.79, 1558.79
10/07/19, 1559.00, 1559.00, 1559.00, 1559.00
10/04/19, 1557.67, 1557.67, 1557.67, 1557.67
10/03/19, 1564.12, 1564.12, 1564.12, 1564.12
10/02/19, 1574.90, 1574.90, 1574.90, 1574.90
10/01/19, 1589.44, 1589.44, 1589.44, 1589.44
09/30/19, 1583.91, 1583.91, 1583.91, 1583.91
09/27/19, 1584.14, 1584.14, 1584.14, 1584.14
09/26/19, 1593.00, 1593.00, 1593.00, 1593.00
09/25/19, 1589.58, 1589.58, 1589.58, 1589.58
09/24/19, 1592.33, 1592.33, 1592.33, 1592.33
09/23/19, 1592.93, 1592.93, 1592.93, 1592.93
09/20/19, 1597.41, 1597.41, 1597.41, 1597.41
09/19/19, 1596.28, 1596.28, 1596.28, 1596.28
09/18/19, 1599.49, 1599.49, 1599.49, 1599.49
09/17/19, 1604.30, 1604.30, 1604.30, 1604.30
09/13/19, 1601.25, 1601.25, 1601.25, 1601.25
09/12/19, 1601.00, 1601.00, 1601.00, 1601.00
09/11/19, 1602.30, 1602.30, 1602.30, 1602.30
09/10/19, 1595.85, 1595.85, 1595.85, 1595.85
09/06/19, 1604.47, 1604.47, 1604.47, 1604.47
09/05/19, 1599.75, 1599.75, 1599.75, 1599.75
09/04/19, 1599.89, 1599.89, 1599.89, 1599.89
09/03/19, 1591.52, 1591.52, 1591.52, 1591.52
08/30/19, 1612.14, 1612.14, 1612.14, 1612.14
08/29/19, 1595.18, 1595.18, 1595.18, 1595.18
08/28/19, 1589.82, 1589.82, 1589.82, 1589.82
08/27/19, 1590.84, 1590.84, 1590.84, 1590.84
08/26/19, 1600.53, 1600.53, 1600.53, 1600.53
08/23/19, 1609.33, 1609.33, 1609.33, 1609.33
08/22/19, 1602.47, 1602.47, 1602.47, 1602.47
08/21/19, 1594.59, 1594.59, 1594.59, 1594.59
08/20/19, 1602.75, 1602.75, 1602.75, 1602.75
08/19/19, 1596.45, 1596.45, 1596.45, 1596.45
08/16/19, 1599.22, 1599.22, 1599.22, 1599.22
08/15/19, 1600.29, 1600.29, 1600.29, 1600.29
08/14/19, 1600.31, 1600.31, 1600.31, 1600.31
08/13/19, 1592.88, 1592.88, 1592.88, 1592.88
08/09/19, 1615.05, 1615.05, 1615.05, 1615.05
08/08/19, 1616.02, 1616.02, 1616.02, 1616.02
08/07/19, 1604.70, 1604.70, 1604.70, 1604.70
08/06/19, 1611.79, 1611.79, 1611.79, 1611.79
08/05/19, 1610.41, 1610.41, 1610.41, 1610.41
08/02/19, 1626.76, 1626.76, 1626.76, 1626.76
